time,power,temperature,humidity,irradiation,wind_speed,pressure,cell_temperature,,,,,
11/6/2022 15:20,0.167422284,21.5,127,106.540072,8.1,2050,19.624,,,,,
11/6/2022 15:30,0.466923892,21.3,125,139.9269725,9,2050.2,20.312,,,,,
11/6/2022 15:40,0.018416378,21.6,122,166.3911366,8.4,2050.4,22.187,,,,,
11/6/2022 15:50,0.146533303,22.1,122,203.6646536,10.1,2050.7,22.562,,,,,
11/6/2022 16:00,0.71882477,22.9,120,114.8607989,9.5,2051.1,22.187,,,,,
11/6/2022 16:10,0.30242892,23.3,117,237.1053285,8.6,2051.2,24.5,,,,,
11/6/2022 16:20,0.41516679,24.6,114,266.4278395,6,2051.4,24.374,,,,,
11/6/2022 16:30,0.045700163,25,114,246.1065368,6.9,2051.5,25.875,,,,,
11/6/2022 16:40,1.149899888,25.5,116,210.0849909,7.9,2051.8,27.187,,,,,
11/6/2022 16:50,1.912050482,25.1,118,594.8412383,6.9,2051.8,29.062,,,,,
11/6/2022 17:00,1.959573009,26.8,112,1066.7,6.6,2051.9,27.937,,,,,
11/6/2022 17:10,2.549295683,27.5,110,1254.1,8.1,2051.8,28.062,,,,,
11/6/2022 17:20,3.034573213,28.2,108,1340.8,7.2,2051.9,28.749,,,,,
11/6/2022 17:30,3.326554265,30,104,1398.1,5,2051.8,30.499,,,,,
11/6/2022 17:40,2.769806285,29.5,107,1509.6,8.2,2052.1,32.125,,,,,
11/6/2022 17:50,1.059202589,27.6,112,485.8,7,2052.2,34.312,,,,,
11/6/2022 18:00,0.136056387,26,116,288.3,4.7,2052.2,32.812,,,,,
11/6/2022 18:10,0.067234174,25.6,116,324.3,6.2,2052.1,31.874,,,,,
11/6/2022 18:20,2.591113132,26.2,115,990.8,5.1,2051.8,34.5,,,,,
11/6/2022 18:30,2.874707383,27.2,113,1355.2,5.4,2051.8,40.562,,,,,
11/6/2022 18:40,1.78947177,28,110,884.9,9.7,2051.6,41.812,,,,,
11/6/2022 18:50,0.33489322,27.2,113,451.5,8.5,2051.6,37.937,,,,,
11/6/2022 19:00,4.544113,27.9,109,1757.8,7.3,2051.3,38.874,,,,,
11/6/2022 19:10,4.447481549,29.3,102,1713.8,9.3,2051.5,47.5,,,,,
11/6/2022 19:20,4.222030282,30.2,98,1729.8,7.4,2051.6,55.249,,,,,
11/6/2022 19:30,4.296071669,31.3,97,1648.7,9,2051.4,63.874,,,,,
11/6/2022 19:40,2.6476637,30.2,102,1497,9.1,2051.5,63.312,,,,,
11/6/2022 19:50,2.689189921,29.5,101,872.7,9.4,2051.7,53.687,,,,,
11/6/2022 20:00,2.546405151,29.7,99,1759.5,7.9,2051.7,48.999,,,,,
11/6/2022 20:10,2.495572775,28.9,120,1078.8,12.5,2051.8,50.499,,,,,
11/6/2022 20:20,0.901770974,26.5,128,409.8,11.4,2051.8,37.187,,,,,
11/6/2022 20:30,0.881736173,25.7,130,344.7,8.9,2051.7,32.749,,,,,
11/6/2022 20:40,1.670012969,25.9,129,536.9,11.4,2051.7,32.5,,,,,
11/6/2022 20:50,1.620907969,26.7,125,1036.3,9.9,2051.5,35.937,,,,,
11/6/2022 21:00,3.200636217,29.1,113,1807.2,10.1,2051.4,46.374,,,,,
11/6/2022 21:10,3.220503377,30,109,1568.9,7.7,2051.3,58.124,,,,,
11/6/2022 21:20,2.925019468,27.7,115,1340.8,11.5,2051.2,50.124,,,,,
11/6/2022 21:30,2.808583997,29,110,1492.6,10.6,2051.3,46.812,,,,,
11/6/2022 21:40,3.840680226,30.7,104,1391.5,10.7,2051.1,60.25,,,,,
11/6/2022 21:50,3.909499943,30.8,105,1508.6,7.6,2051,62.624,,,,,
11/6/2022 22:00,2.345780979,30.7,106,1203,10.2,2051,60.749,,,,,
11/6/2022 22:10,2.367924739,28.8,113,1051,9.2,2051,46,,,,,
11/6/2022 22:20,2.044767911,31.1,109,1345.6,8.3,2050.9,55.749,,,,,
11/6/2022 22:30,2.108933353,29,117,431.5,11.4,2051.3,48.999,,,,,
11/6/2022 22:40,0.978248814,27.6,117,343,10.5,2051.5,40.5,,,,,
11/6/2022 22:50,0.97349877,27.1,120,406.7,10.3,2051.2,33.562,,,,,
11/6/2022 23:00,1.900303268,27.8,116,912.6,8.4,2051.1,35.5,,,,,
11/6/2022 23:10,1.931092932,28.7,112,895.2,8.2,2051.2,40.124,,,,,
11/6/2022 23:20,2.394826749,29.4,108,1040.2,12.6,2051.2,43.437,,,,,
11/6/2022 23:30,2.312980441,29.6,110,667.9,12.3,2051.2,45.749,,,,,
11/6/2022 23:40,1.190996478,28,116,362.1,10,2051.3,38.937,,,,,
11/6/2022 23:50,1.166391689,28.3,117,499.2,9.2,2051.2,35.562,,,,,
12/6/2022 0:00,2.00382143,28.8,116,565.5,11,2051.4,39.875,,,,,
12/6/2022 0:10,1.934902471,29.2,115,471.3,10.6,2051.3,42.562,,,,,
12/6/2022 0:20,1.715646685,28.8,117,411.1,8.5,2051.4,45,,,,,
12/6/2022 0:30,1.703974818,28.7,118,273.7,11.3,2051.3,39.812,,,,,
12/6/2022 0:40,0.396763067,27.2,124,110,13.6,2051.6,35.687,,,,,
12/6/2022 0:50,0.411705038,26,125,75.8,12.6,2051.8,28.562,,,,,
12/6/2022 1:00,0.28373661,25.5,125,70.1,14.4,2051.9,26.937,,,,,
12/6/2022 1:10,0.193436298,25.3,125,43.3,15.3,2051.8,25.687,,,,,
12/6/2022 1:20,0.154231433,24.8,126,23.7,11.8,2052.2,24.625,,,,,
12/6/2022 1:30,0.1378195,24.7,126,11.3,13.7,2052.2,24.5,,,,,
12/6/2022 1:40,0,24.4,127,2.6,14.5,2052.2,23.562,,,,,
12/6/2022 1:50,0,24.2,128,0,12,2052.5,22.625,,,,,
12/6/2022 2:00,0,24.1,128,0,14.1,2052.7,22.499,,,,,
12/6/2022 2:10,0,24.1,128,0,11.8,2053.1,22.875,,,,,
12/6/2022 2:20,0,24,128,0,14.2,2053.5,22.625,,,,,
12/6/2022 2:30,0,23.8,128,0,15.1,2053.7,22.125,,,,,
12/6/2022 2:40,0,23.8,127,0,9.9,2053.9,21.937,,,,,
12/6/2022 2:50,0,23.9,126,0,9.7,2054.1,22.312,,,,,
12/6/2022 3:00,0,23.8,127,0,10.7,2054.3,22.187,,,,,
12/6/2022 3:10,0,23.7,127,0,9.9,2054.5,22.187,,,,,
12/6/2022 3:20,0,23.8,127,0,11,2055,22.375,,,,,
12/6/2022 3:30,0,23.7,127,0,11.8,2055.3,22.437,,,,,
12/6/2022 3:40,0,23.6,126,0,11.9,2055.6,22.124,,,,,
12/6/2022 3:50,0,23.4,128,0,11.3,2055.9,21.562,,,,,
12/6/2022 4:00,0,23.4,126,0,12.8,2055.9,21.499,,,,,
12/6/2022 4:10,0,23.3,126,0,9,2056.3,21.062,,,,,
12/6/2022 4:20,0,23,126,0,8.7,2056.3,20.437,,,,,
12/6/2022 4:30,0,23,124,0,10.8,2056.3,20.374,,,,,
12/6/2022 4:40,0,22.9,126,0,10,2056.3,20.125,,,,,
12/6/2022 4:50,0,22.8,125,0,8.2,2056.6,19.937,,,,,
12/6/2022 5:00,0,22.5,127,0,6,2056.8,19.375,,,,,
12/6/2022 5:10,0,22.4,125,0,5.8,2057.2,18.812,,,,,
12/6/2022 5:20,0,22.5,124,0,7.3,2057.6,19.125,,,,,
12/6/2022 5:30,0,22.5,123,0,7.8,2057.6,18.812,,,,,
12/6/2022 5:40,0,22.5,123,0,8.1,2058,18.874,,,,,
12/6/2022 5:50,0,22.3,124,0,6.1,2058,18.75,,,,,
12/6/2022 6:00,0,22.1,124,0,6.8,2058.3,18.499,,,,,
12/6/2022 6:10,0,22.1,125,0,8.5,2058,18.624,,,,,
12/6/2022 6:20,0,22.2,125,0,3.9,2058.2,18.562,,,,,
12/6/2022 6:30,0,22,126,0,3.4,2058.2,18.562,,,,,
12/6/2022 6:40,0,21.9,128,0,3.9,2058.1,18.375,,,,,
12/6/2022 6:50,0,21.9,126,0,4.8,2058.3,18.062,,,,,
12/6/2022 7:00,0,21.3,133,0,4.4,2058.1,17.75,,,,,
12/6/2022 7:10,0,20.5,135,0,2,2058.2,16.812,,,,,
12/6/2022 7:20,0.000817579,19.9,138,0,2.9,2058.2,15.999,,,,,
12/6/2022 7:30,0.000818664,19.5,138,0,5.4,2058.3,15.937,,,,,
12/6/2022 7:40,0.00082084,19.4,138,0,7.6,2058.2,16,,,,,
12/6/2022 7:50,0.000824116,19,139,0,5,2058.1,15.687,,,,,
12/6/2022 8:00,0.000828505,19,139,0,4.5,2057.9,15.5,,,,,
12/6/2022 8:10,0.000834028,19,140,0,3.9,2058.1,15.437,,,,,
12/6/2022 8:20,0.000840702,18.5,140,0,7.8,2058.2,15.187,,,,,
12/6/2022 8:30,0.00084855,18.4,140,0,4.9,2058.3,15.187,,,,,
12/6/2022 8:40,0.000857589,18.3,140,0,5.3,2058.4,14.999,,,,,
12/6/2022 8:50,0.000867832,18.4,140,0,5.7,2058.3,14.937,,,,,
12/6/2022 9:00,0.000879281,18.4,140,0,6.8,2058.5,15.062,,,,,
12/6/2022 9:10,0.000891923,18.4,140,0,5.2,2058.3,14.937,,,,,
12/6/2022 9:20,0.000905725,18.2,142,0,5.6,2058,14.812,,,,,
12/6/2022 9:30,0.000920631,18.1,142,0,5.2,2057.9,14.624,,,,,
12/6/2022 9:40,0.000936572,18,142,0,5,2058,14.5,,,,,
12/6/2022 9:50,0.000953493,17.8,142,0,4.8,2058,14.25,,,,,
12/6/2022 10:00,0.000971409,17.8,142,0,5.9,2058,14.312,,,,,
12/6/2022 10:10,0.000990535,17.7,142,0,4.8,2057.8,14.374,,,,,
12/6/2022 10:20,0.001011514,17.6,142,0,4.7,2057.8,14,,,,,
12/6/2022 10:30,0.001035828,17.6,142,0,6.1,2057.8,13.874,,,,,
12/6/2022 10:40,0.001066463,17.6,142,0,6.5,2058,14.124,,,,,
12/6/2022 10:50,0.001108952,17.6,142,0,5,2058,14.125,,,,,
12/6/2022 11:00,0.001172894,17.6,142,0,4.7,2057.8,14.124,,,,,
12/6/2022 11:10,0.001273964,17.8,142,0,4.4,2058.1,14.25,,,,,
12/6/2022 11:20,0.001436167,17.8,142,0,4.2,2058.1,14.25,,,,,
12/6/2022 11:30,0.001693434,17.8,142,0,4.1,2058.2,14.5,,,,,
12/6/2022 11:40,0.002088162,17.8,141,0,3.1,2058.4,14.875,,,,,
12/6/2022 11:50,0.002661254,17.9,140,0,4.3,2058.4,14.937,,,,,
12/6/2022 12:00,0.003422089,18.1,140,0,1.9,2058.6,15.187,,,,,
12/6/2022 12:10,0.004275114,18.2,140,0,4.5,2058.5,15.562,,,,,
12/6/2022 12:20,0.00485782,18.5,138,0,5.8,2058.6,16.5,,,,,
12/6/2022 12:30,0.004205074,18.6,138,0,5.7,2058.6,16.875,,,,,
12/6/2022 12:40,0.000917251,18.6,140,0,3.8,2058.5,16.624,,,,,
12/6/2022 12:50,0,18.4,140,0,5.5,2058.6,16.124,,,,,
12/6/2022 13:00,0,18.6,140,0,6.5,2058.8,16.187,,,,,
12/6/2022 13:10,0,18.6,140,0,5.7,2058.5,16.375,,,,,
12/6/2022 13:20,0.072089161,18.6,141,0,6,2058.4,15.874,,,,,
12/6/2022 13:30,0.050928457,18.6,142,0,5.4,2058.5,15.874,,,,,
12/6/2022 13:40,0.284413088,18.6,140,0,4.5,2058.4,14.999,,,,,
12/6/2022 13:50,0.416103832,18.7,140,15.63608572,3.7,2058.5,14.812,,,,,
12/6/2022 14:00,0.498207351,18.4,142,11.40822234,3.3,2058.9,14.687,,,,,
12/6/2022 14:10,0.64058974,18.4,142,25.52076871,0.9,2059.1,14.562,,,,,
12/6/2022 14:20,0.823554521,15,152,43.57449284,2.5,2059.4,13.624,,,,,
12/6/2022 14:30,0.930687192,12.3,157,76.75870615,1,2059.5,11.937,,,,,
12/6/2022 14:40,1.121578132,11.7,159,110.5889787,1.4,2059.7,11.187,,,,,
12/6/2022 14:50,0.972076917,12.5,157,184.2896606,1.4,2060,11.312,,,,,
12/6/2022 15:00,1.106464059,15.5,145,238.9421419,0.6,2060.3,12.062,,,,,
12/6/2022 15:10,1.578198285,19.4,133,268.423438,0.8,2060.4,13,,,,,
12/6/2022 15:20,1.722384249,20.7,133,341.0347362,3.1,2060.5,14.562,,,,,
12/6/2022 15:30,1.743896021,22.1,131,369.3088998,3.2,2060.6,15.937,,,,,
12/6/2022 15:40,2.116299734,23.9,124,482.5867071,0.7,2060.6,17.437,,,,,
12/6/2022 15:50,2.220430724,26.9,117,545.7369912,1.3,2060.5,19.062,,,,,
12/6/2022 16:00,2.337006174,27.6,111,599.7470258,3.6,2060.5,21.062,,,,,
12/6/2022 16:10,2.486359768,28.1,109,658.0452357,2.1,2060.6,22.562,,,,,
12/6/2022 16:20,2.745228877,29,106,772.4736673,5.2,2060.6,23.75,,,,,
12/6/2022 16:30,2.884587024,28.4,106,856.3333637,4.5,2060.7,24.5,,,,,
12/6/2022 16:40,3.08767696,29.3,105,924.6249939,3.7,2060.8,25.437,,,,,
12/6/2022 16:50,3.24837171,30.3,104,999.9871641,2.7,2060.9,26.437,,,,,
12/6/2022 17:00,3.635953765,30.7,103,1154.4,4.6,2060.8,27.25,,,,,
12/6/2022 17:10,4.078281536,30.1,105,1309.1,6.9,2060.7,28.124,,,,,
12/6/2022 17:20,4.293380095,30.1,106,1400.2,2.6,2060.6,29.124,,,,,
12/6/2022 17:30,4.322262171,30.4,104,1419,3.6,2060.4,30.437,,,,,
12/6/2022 17:40,4.519919317,30.7,102,1486.9,3.7,2060.3,32.249,,,,,
12/6/2022 17:50,4.546512257,32,99,1514.4,6.2,2060.1,35.062,,,,,
12/6/2022 18:00,4.532247027,31.9,101,1548.2,3.5,2059.8,49.187,,,,,
12/6/2022 18:10,4.554964653,31.9,100,1598.1,5,2059.6,66.875,,,,,
12/6/2022 18:20,4.559572535,31.8,101,1619.7,6.3,2059.5,70.312,,,,,
12/6/2022 18:30,4.602908702,31,102,1634.4,6.1,2059.4,66.437,,,,,
12/6/2022 18:40,4.431639509,32.5,98,1606.7,6.4,2059,67.874,,,,,
12/6/2022 18:50,4.442705605,32.7,97,1590.6,4.7,2058.7,66.812,,,,,
12/6/2022 19:00,4.315592583,33.5,95,1569.3,3.6,2058.7,69.375,,,,,
12/6/2022 19:10,4.203349092,34.2,95,1557.8,5.4,2058.7,74.312,,,,,
12/6/2022 19:20,4.2169,33.8,94,1553,4.6,2058.6,69.375,,,,,
12/6/2022 19:30,4.2543,33.4,97,1537.4,7.7,2058.4,70.874,,,,,
12/6/2022 19:40,4.3069,33.2,96,1541.6,8.6,2058,66.874,,,,,
12/6/2022 19:50,4.2556,33.4,97,1509.5,7.9,2057.6,68.874,,,,,
12/6/2022 20:00,4.3621,33.3,98,1547.8,6.9,2057,66.687,,,,,
12/6/2022 20:10,4.3786,33.4,97,1520.9,10.4,2056.8,66.75,,,,,
12/6/2022 20:20,4.3986,33.5,94,1534.6,10.1,2056.4,65.124,,,,,
12/6/2022 20:30,4.3625,34.4,93,1534.3,8.7,2055.9,66.937,,,,,
12/6/2022 20:40,4.3353,34.5,91,1527.8,5.2,2055.8,68.562,,,,,
12/6/2022 20:50,4.3125,35,91,1490.9,7.5,2055.4,70.499,,,,,
12/6/2022 21:00,4.2294,36.2,88,1471.8,12,2055.4,73.187,,,,,
12/6/2022 21:10,4.2068,35.4,91,1467.4,7.5,2055.2,69.375,,,,,
12/6/2022 21:20,4.1728,35.5,90,1459.7,7.1,2055,69.437,,,,,
12/6/2022 21:30,4.0554,36.2,90,1434.6,6.3,2054.7,74.062,,,,,
12/6/2022 21:40,3.987,34.8,93,1391.1,8.4,2054.5,68.999,,,,,
12/6/2022 21:50,3.9432,35,96,1352.9,10.4,2054.2,66.374,,,,,
12/6/2022 22:00,3.8355,35.3,94,1341.2,8.7,2054.3,66.812,,,,,
12/6/2022 22:10,3.8136,35.5,95,1287,9.9,2054.2,65.375,,,,,
12/6/2022 22:20,3.7311,35.6,97,1258.3,7.7,2054,66.749,,,,,
12/6/2022 22:30,3.5828,35.7,97,1197.2,6.2,2053.8,69.062,,,,,
12/6/2022 22:40,3.4312,35.2,99,1111.3,7.4,2053.7,67.687,,,,,
12/6/2022 22:50,3.3085,34.9,98,1040.2,7.7,2053.7,64.687,,,,,
12/6/2022 23:00,3.0315,35.1,101,942.1,8.6,2053.4,64.062,,,,,
12/6/2022 23:10,2.8858,34.1,105,874.8,7.6,2053.1,58.437,,,,,
12/6/2022 23:20,2.7149,34.3,105,783.3,8.4,2053,58.187,,,,,
12/6/2022 23:30,2.0846,34.1,106,648.4,5.6,2052.8,55.125,,,,,
12/6/2022 23:40,1.8911,33.2,111,533.9,7.8,2052.8,50.75,,,,,
12/6/2022 23:50,2.0983,32.6,114,550.7,7.6,2052.7,48.374,,,,,
13/06/2022 00:00,1.8397,32.9,116,478,9.6,2052.3,49.749,,,,,
13/06/2022 00:10,1.6415,32.6,116,389.5,10.4,2052,46.062,,,,,
13/06/2022 00:20,1.3294,32.2,116,308.3,11.8,2052.1,49.812,,,,,
13/06/2022 00:30,1.0582,31.2,120,247.6,9,2052.2,47.249,,,,,
13/06/2022 00:40,0.8117,30.6,121,166,5.4,2052.3,43.999,,,,,
13/06/2022 00:50,0.5947,30,120,121.3,5.2,2052.2,40.062,,,,,
13/06/2022 01:00,0.263,29.9,119,78.8,13.2,2052.5,37,,,,,
13/06/2022 01:10,0.2107,29,122,57.6,12.5,2052.5,33.125,,,,,
13/06/2022 01:20,0.0721,28.1,125,30.7,13.4,2052.6,30.562,,,,,
13/06/2022 01:30,0.0136,27.3,126,12.5,12.6,2052.7,27.874,,,,,
13/06/2022 01:40,0,26.6,129,1.7,13.4,2052.7,26.187,,,,,
13/06/2022 01:50,0,25.9,130,0,12.2,2052.8,25,,,,,
13/06/2022 02:00,0,25.5,132,0,13.9,2053.1,24.124,,,,,
13/06/2022 02:10,0,25,132,0,13.6,2053.3,23.625,,,,,
13/06/2022 02:20,0,24.6,134,0,13.4,2053.4,22.999,,,,,
13/06/2022 02:30,0,24.2,135,0,12.3,2053.5,22.499,,,,,
13/06/2022 02:40,0,23.2,139,0,11.9,2053.6,21.999,,,,,
13/06/2022 02:50,0,22.5,142,0,14.3,2053.7,21.187,,,,,
13/06/2022 03:00,0,22.5,142,0,13.5,2053.7,20.812,,,,,
13/06/2022 03:10,0,22.4,142,0,12.1,2053.8,20.625,,,,,
13/06/2022 03:20,0,22.2,142,0,9.3,2053.8,20.374,,,,,
13/06/2022 03:30,0,22,144,0,10.8,2053.8,19.999,,,,,
13/06/2022 03:40,0,21.8,144,0,11.8,2053.6,19.75,,,,,
13/06/2022 03:50,0,21.6,144,0,13.1,2053.8,19.624,,,,,
13/06/2022 04:00,0,21.3,146,0,11.1,2053.8,19.5,,,,,
13/06/2022 04:10,0,20.6,149,0,12.6,2053.8,19,,,,,
13/06/2022 04:20,0,20.2,150,0,15,2054,18.5,,,,,
13/06/2022 04:30,0,19.8,152,0,13.3,2054.2,18.125,,,,,
13/06/2022 04:40,0,19.9,151,0,13.7,2054.2,18.062,,,,,
13/06/2022 04:50,0,19.4,152,0,13.6,2054.1,17.875,,,,,
13/06/2022 05:00,0,19.4,153,0,13,2054,17.562,,,,,
13/06/2022 05:10,0,19.7,152,0,13.8,2053.8,17.562,,,,,
13/06/2022 05:20,0,20,152,0,13.7,2054,17.687,,,,,
13/06/2022 05:30,0,19.9,152,0,11.5,2053.8,17.75,,,,,
13/06/2022 05:40,0,19.7,153,0,13.3,2053.7,17.687,,,,,
13/06/2022 05:50,0,19.1,156,0,10.8,2053.8,17.312,,,,,
13/06/2022 06:00,0,18.6,158,0,12,2053.7,16.687,,,,,
13/06/2022 06:10,0,18.3,158,0,13.1,2053.6,16.562,,,,,
13/06/2022 06:20,0,17.8,160,0,11.4,2053.4,16.25,,,,,
13/06/2022 06:30,0,17.6,162,0,13,2053.1,15.937,,,,,
13/06/2022 06:40,0,17.1,163,0,14.4,2052.8,15.749,,,,,
13/06/2022 06:50,0,16.4,166,0,10.4,2052.8,15.249,,,,,
13/06/2022 07:00,0,16.4,166,0,12,2052.5,14.999,,,,,
13/06/2022 07:10,0,16.5,166,0,13.6,2052.4,14.937,,,,,
13/06/2022 07:20,0.000778172,16.3,168,0,12.8,2052.4,15,,,,,
13/06/2022 07:30,0.000779216,16.3,168,0,13.2,2052.5,14.874,,,,,
13/06/2022 07:40,0.000781307,17,166,0,11.5,2052.4,14.999,,,,,
13/06/2022 07:50,0.000784456,17.5,166,0,11.4,2052.2,15.374,,,,,
13/06/2022 08:00,0.000788675,17.4,166,0,11.8,2052.4,15.624,,,,,
13/06/2022 08:10,0.00079398,17.4,166,0,12.6,2052.4,15.625,,,,,
13/06/2022 08:20,0.000800388,17.7,166,0,11.2,2052.5,15.624,,,,,
13/06/2022 08:30,0.000807915,17.7,166,0,13.1,2052.4,15.562,,,,,
13/06/2022 08:40,0.000816576,17.8,166,0,14.3,2052.2,15.687,,,,,
13/06/2022 08:50,0.000826374,17.7,167,0,16.1,2051.9,15.812,,,,,
13/06/2022 09:00,0.000837305,17.6,168,0,14.2,2052,15.812,,,,,
13/06/2022 09:10,0.000849344,17.6,168,0,12.2,2052,15.5,,,,,
13/06/2022 09:20,0.000862447,17.7,168,0,10.1,2051.8,15.312,,,,,
13/06/2022 09:30,0.000876555,17.9,168,0,12.3,2051.4,15.249,,,,,
13/06/2022 09:40,0.0008916,18,168,0,12.9,2051.3,15.5,,,,,
13/06/2022 09:50,0.000907553,17.7,169,0,10.9,2051.2,15.249,,,,,
13/06/2022 10:00,0.000924499,17.3,170,0,8.5,2051.1,14.875,,,,,
13/06/2022 10:10,0.000942805,17.2,170,0,6.7,2050.7,14.437,,,,,
13/06/2022 10:20,0.000963405,17.1,170,0,7.3,2050.7,14.312,,,,,
13/06/2022 10:30,0.000988299,16.6,172,0,10.8,2050.4,14.312,,,,,
13/06/2022 10:40,0.001021345,16.3,174,0,8,2050.3,14.125,,,,,
13/06/2022 10:50,0.001069464,15.5,177,0,3.9,2050,13.687,,,,,
13/06/2022 11:00,0.001144329,15.9,176,0,5.2,2049.8,13.374,,,,,
13/06/2022 11:10,0.001264487,16.2,175,0,5.1,2049.7,13.562,,,,,
13/06/2022 11:20,0.001457458,15.7,177,0,4,2049.8,13.374,,,,,
13/06/2022 11:30,0.001760466,15.5,178,0,3.3,2049.4,13.187,,,,,
13/06/2022 11:40,0.002216483,15.7,177,0,3.9,2049.5,13.062,,,,,
13/06/2022 11:50,0.002858292,16.5,175,0,7.9,2049.5,13.125,,,,,
13/06/2022 12:00,0.003665424,17.3,172,0,9.5,2049.4,13.874,,,,,
13/06/2022 12:10,0.004463969,17,174,0,6.6,2049.6,14.062,,,,,
13/06/2022 12:20,0.00471178,15.6,179,0,3.5,2049.4,13.5,,,,,
13/06/2022 12:30,0.003062245,15.6,179,0,3.9,2049.4,12.937,,,,,
13/06/2022 12:40,0,15.5,179,0,1.7,2049.3,12.812,,,,,
13/06/2022 12:50,0,15.6,180,0,4,2049.1,12.75,,,,,
13/06/2022 13:00,0,16.5,177,0,8.1,2049.1,13.187,,,,,
13/06/2022 13:10,0.010188741,16.8,176,0,9,2048.9,13.687,,,,,
13/06/2022 13:20,0.114510361,17,176,0,8,2049.1,13.812,,,,,
13/06/2022 13:30,0.181621049,17,176,0,8.4,2049.3,13.812,,,,,
13/06/2022 13:40,0.282006624,17,178,0,9.1,2049.1,14,,,,,
13/06/2022 13:50,0.380708821,17.3,178,4.622940001,11.1,2049,14.124,,,,,
13/06/2022 14:00,0.658378089,18,176,37.8791587,13.1,2048.7,14.687,,,,,
13/06/2022 14:10,0.778751728,18.2,175,38.15486674,14.4,2048.8,15.249,,,,,
13/06/2022 14:20,0.868842336,18.1,176,53.23224834,14,2049,15.562,,,,,
13/06/2022 14:30,1.044368037,18.9,175,80.47512223,9.4,2049,16.062,,,,,
13/06/2022 14:40,0.964686472,19.8,172,136.3555997,11.1,2049.1,16.999,,,,,
13/06/2022 14:50,1.229396787,20.7,169,174.0162084,14.6,2049.2,17.874,,,,,
13/06/2022 15:00,1.518012985,22.3,165,234.3416939,14.6,2049.1,19.874,,,,,
13/06/2022 15:10,1.449721209,23.3,163,181.3178242,15,2048.9,21.562,,,,,
13/06/2022 15:20,1.880081408,23.7,162,376.5738217,14.9,2048.9,22.374,,,,,
13/06/2022 15:30,0.858997138,23.7,162,419.5019376,16,2049.2,22.75,,,,,
13/06/2022 15:40,2.231455029,24.4,160,506.7371862,15,2049.3,24.312,,,,,
13/06/2022 15:50,2.342690867,24.9,159,550.4530965,13.9,2049.5,25.749,,,,,
13/06/2022 16:00,2.350855084,25.4,156,633.5164144,20.5,2049.6,26.749,,,,,
13/06/2022 16:10,2.464388768,25.6,155,693.1906057,20,2049.6,27.187,,,,,
13/06/2022 16:20,2.707158249,25.7,154,739.1528373,21.7,2049.7,27.062,,,,,
13/06/2022 16:30,2.773767706,26.1,153,787.1601949,20.5,2050,27.249,,,,,
13/06/2022 16:40,2.718311003,26.7,149,859.9883338,20.8,2050,27.999,,,,,
13/06/2022 16:50,3.307347075,27.7,147,973.6787381,21,2049.9,30.875,,,,,
13/06/2022 17:00,3.715155435,27.4,146,1126.1,23.7,2049.9,32.562,,,,,
13/06/2022 17:10,3.471137416,28.1,145,1032,21.6,2049.6,32.749,,,,,
13/06/2022 17:20,3.828357764,28.5,141,1167.7,26.4,2049.6,31.687,,,,,
13/06/2022 17:30,4.177501087,29.2,139,1310.1,24,2049.4,31.937,,,,,
13/06/2022 17:40,4.332268638,29.7,137,1365.2,25.3,2049.5,33.187,,,,,
13/06/2022 17:50,4.450828374,30.5,134,1423.2,21.9,2049.7,35.124,,,,,
13/06/2022 18:00,4.391845117,30.9,132,1420.6,24.4,2049.3,44.687,,,,,
13/06/2022 18:10,4.642,32.2,129,1615,21.1,2049.2,61.25,,,,,
13/06/2022 18:20,4.566760962,31.7,131,1683.1,20.6,2049.3,61.562,,,,,
13/06/2022 18:30,4.600753837,32.4,128,1617,19.2,2049,59.374,,,,,
13/06/2022 18:40,4.434720274,32.7,127,1501.8,24.5,2048.8,61,,,,,
13/06/2022 18:50,4.39809741,33.4,125,1509.5,22.2,2048.6,63.437,,,,,
13/06/2022 19:00,4.455025605,33.5,124,1532.5,24.8,2048.3,63.75,,,,,
13/06/2022 19:10,4.122402043,33.8,123,1404.2,22.9,2048.3,63.312,,,,,
13/06/2022 19:20,4.292,34.3,121,1490.5,23.7,2048.1,63.812,,,,,
13/06/2022 19:30,4.3293,34.6,118,1480.5,23.6,2047.7,65.562,,,,,
13/06/2022 19:40,4.3287,35.1,115,1494.4,22.8,2047.4,68.499,,,,,
13/06/2022 19:50,4.3719,35.7,111,1497,25.3,2047.2,68.5,,,,,
13/06/2022 20:00,4.3977,36.4,107,1508.8,24.2,2046.8,69.937,,,,,
13/06/2022 20:10,4.4006,36.8,109,1485.3,20.5,2046.6,72.562,,,,,
13/06/2022 20:20,4.3958,36.4,112,1511.8,26,2046.4,72.687,,,,,
13/06/2022 20:30,4.3657,36.8,112,1475.7,27.3,2045.9,72,,,,,
13/06/2022 20:40,4.3283,37,112,1466.2,24.4,2046,72.812,,,,,
13/06/2022 20:50,4.3155,36.8,111,1445.8,25.5,2045.8,72.812,,,,,
13/06/2022 21:00,4.271,37.1,109,1451,24.6,2045.3,73.312,,,,,
13/06/2022 21:10,4.2489,37.6,108,1443.2,20.4,2045.3,75.312,,,,,
13/06/2022 21:20,4.2023,37.5,106,1431.6,23.2,2045.1,75.312,,,,,
13/06/2022 21:30,4.1698,37.9,105,1420,24.3,2044.7,73.687,,,,,
