time,dataid,cleaning_system,cooling_system,lightning_system,milk_pump,RO,vacuum_pump,osmose,coldroom,water_pump,non-shiftable,total
2022-05-31 06:10:00,1.0,7.6757,36.4563,0.8958,4.6044,0.0,1.4301,0.0,0.0,0.0,0.0,51.0623
2022-05-31 06:20:00,1.0,7.1456,22.8316,45.8107,22.9073,0.0,1.4134,0.0,0.0,0.0,0.0,100.1086
2022-05-31 06:30:00,1.0,6.5702,32.1169,63.3959,4.5808,0.0,1.4122,0.0,0.0,0.0,0.0,108.076
2022-05-31 06:40:00,1.0,6.5403,27.7011,6.5521,4.6481,0.0,1.3916,0.0,0.0,0.0,0.0,46.8332
2022-05-31 06:50:00,1.0,6.6543,23.4834,14.3805,4.5903,0.0,1.4096,0.0,0.0,0.0,0.0,50.5181
2022-05-31 07:00:00,1.0,6.7424,37.4654,19.3405,4.5914,0.0,1.439,0.0,0.0,0.0,0.0,69.5787
2022-05-31 07:10:00,1.0,1520.2445,21.6056,5.2285,65.9647,0.0,1.3901,0.0,0.0,0.0,0.0,1614.4334000000001
2022-05-31 07:20:00,1.0,9643.6833,32.5732,3.8926,49.4832,0.0,1792.1689,0.0,0.0,0.0,0.0,11521.801200000002
2022-05-31 07:30:00,1.0,3623.2839,20.3574,34.0509,91.4037,0.0,2426.9249,0.0,0.0,0.0,0.0,6196.0208
2022-05-31 07:40:00,1.0,16.853,36.9772,26.0503,59.4391,0.0,2797.8795,0.0,0.0,0.0,0.0,2937.1991
2022-05-31 07:50:00,1.0,6.7687,24.1104,1.0695,4.6316,0.0,1172.1375,0.0,0.0,0.0,0.0,1208.7177000000001
2022-05-31 08:00:00,1.0,6.7389,38.1767,5.8329,4.6219,0.0,1.4631,0.0,0.0,0.0,0.0,56.8335
2022-05-31 08:10:00,1.0,6.8461,23.884,10.8647,4.6006,0.0,1.4417,0.0,0.0,0.0,0.0,47.6371
2022-05-31 08:20:00,1.0,6.8912,30.3156,0.9893,4.5953,0.0,1.3587,0.0,0.0,0.0,0.0,44.1501
2022-05-31 08:30:00,1.0,6.8936,31.5054,0.9625,4.595,0.0,1.3468,0.0,0.0,0.0,0.0,45.3033
2022-05-31 08:40:00,1.0,6.9427,23.8866,1.1199,4.5888,0.0,1.3504,0.0,0.0,0.0,0.0,37.888400000000004
2022-05-31 08:50:00,1.0,6.9396,37.6655,12.267,4.5836,0.0,1.3383,0.0,0.0,0.0,0.0,62.794
2022-05-31 09:00:00,1.0,6.8919,24.2293,1.0524,4.6303,0.0,1.3371,0.0,0.0,0.0,0.0,38.141
2022-05-31 09:10:00,1.0,4.8184,1787.6612,13.1744,3.1766,0.0,1.4337,0.0,0.0,0.0,0.0,1810.2643000000003
2022-05-31 09:20:00,1.0,6.8923,28.7202,0.9964,4.6294,0.0,1.3853,0.0,0.0,0.0,0.0,42.623599999999996
2022-05-31 09:30:00,1.0,6.9098,23.2251,7.2275,4.6221,0.0,1.4384,0.0,0.0,0.0,0.0,43.4229
2022-05-31 09:40:00,1.0,6.8524,37.5489,48.5027,4.6065,0.0,1.4143,0.0,0.0,0.0,0.0,98.92479999999999
2022-05-31 09:50:00,1.0,6.965,23.3719,87.2493,4.6061,0.0,1.4236,0.0,0.0,0.0,0.0,123.6159
2022-05-31 10:00:00,1.0,6.8849,37.7558,93.2743,4.5966,0.0,1.3835,0.0,0.0,0.0,0.0,143.89509999999999
2022-05-31 10:10:00,1.0,6.9035,23.7629,109.2264,4.6182,0.0,1.3761,0.0,0.0,0.0,0.0,145.8871
2022-05-31 10:20:00,1.0,6.8759,37.9999,87.44,4.6038,0.0,1.4071,0.0,0.0,0.0,0.0,138.32670000000002
2022-05-31 10:30:00,1.0,7.0187,23.5399,97.0456,4.5535,0.0,1.4042,0.0,0.0,0.0,0.0,133.56189999999998
2022-05-31 10:40:00,1.0,6.908,37.9108,104.2671,4.5891,0.0,1.3214,0.0,0.0,0.0,0.0,154.99640000000002
2022-05-31 10:50:00,1.0,6.9373,23.9707,87.1931,4.615,0.0,1.3469,0.0,0.0,0.0,0.0,124.063
2022-05-31 11:00:00,1.0,6.9075,29.2692,87.1292,4.6095,0.0,1.4014,0.0,0.0,0.0,0.0,129.3168
2022-05-31 11:10:00,1.0,6.8438,33.0765,87.3065,4.6171,0.0,1.4189,0.0,0.0,0.0,0.0,133.2628
