datetime,power,temperature,humidity,irradiation,wind_speed,pressure,cell_temperature
2022-02-25 00:00:00,8.189081650578878,131.4,1041.0,0.0,13.799999999999999,12273.1,114.16368506493508
2022-02-25 01:00:00,18.288847685803823,125.3,1058.0,0.0,6.1000000000000005,12273.2,105.43467075098815
2022-02-25 02:00:00,25.476909912145338,118.4,1069.0,0.0,1.2,12271.1,94.11448443143433
2022-02-25 03:00:00,8.850953732504195,106.6,1094.0,0.0,2.7,12268.5,91.63378174603174
2022-02-25 04:00:00,16.327037309279703,104.8,1101.0,0.0,3.9000000000000004,12268.4,85.68350000000001
2022-02-25 05:00:00,19.664197264766344,97.9,1097.0,0.0,5.8,12270.1,85.527
2022-02-25 06:00:00,733.4028172865541,95.2,1096.0,2.7664468558919,1.4000000000000001,12272.6,94.1545
2022-02-25 07:00:00,5306.238701331913,102.5,1041.0,474.62687725907193,1.5,12281.1,102.309
2022-02-25 08:00:00,7718.500074850172,151.3,874.0,2425.941314025261,6.3,12285.6,130.7785
2022-02-25 09:00:00,8092.478099371964,179.4,820.0,4072.907049682057,19.7,12288.699999999999,154.18449999999999
2022-02-25 10:00:00,12921.47256594289,185.1,827.0,5828.2,16.5,12291.3,216.8273947368421
2022-02-25 11:00:00,14052.289369705426,196.20000000000002,817.0,6809.0,14.200000000000001,12289.5,292.5939556630377
2022-02-25 12:00:00,18483.54418945313,214.3,797.0,8940.5,16.3,12285.7,420.48693780284043
2022-02-25 13:00:00,18491.48413085938,217.4,789.0,8565.8,22.4,12278.9,417.5282800865802
2022-02-25 14:00:00,16213.00476074219,227.3,746.0,8021.700000000001,18.3,12277.1,455.076374269006
2022-02-25 15:00:00,14757.11926269532,222.4,758.0,5648.1,19.0,12277.1,407.92840307587153
2022-02-25 16:00:00,11470.693359374987,210.1,758.0,3139.6,21.5,12276.3,348.8152471324144
2022-02-25 17:00:00,1730.8409318923948,185.8,832.0,751.8,20.9,12282.0,233.1581039240257
2022-02-25 18:00:00,0.0,174.9,876.0,12.8,13.8,12287.099999999999,164.3715587985115
2022-02-25 19:00:00,0.0,168.5,868.0,0.0,13.2,12291.8,154.2679453118088
2022-02-25 20:00:00,0.0,162.5,908.0,0.0,16.7,12296.0,148.3326221779939
2022-02-25 21:00:00,17.92794972658157,155.4,906.0,0.0,13.3,12301.0,139.9380945089998
2022-02-25 22:00:00,11.471860766410819,153.1,908.0,0.0,18.1,12298.8,138.2582200667524
2022-02-25 23:00:00,1.714103639125824,154.4,860.0,0.0,17.1,12290.4,138.1387855871562
2022-02-26 00:00:00,11.165144991681952,155.7,777.0,0.0,18.7,12287.5,141.6144803192613
2022-02-26 01:00:00,11.742976569730374,151.0,808.0,0.0,13.3,12288.699999999999,138.3389221185374
2022-02-26 02:00:00,13.02222734019359,156.2,796.0,0.0,17.0,12281.7,142.7898022894853
2022-02-26 03:00:00,15.39560716657483,144.5,843.0,0.0,19.1,12275.7,134.3019902698115
2022-02-26 04:00:00,26.67577504585429,141.4,846.0,0.0,16.8,12272.6,127.2173040846517
2022-02-26 05:00:00,34.00864943690388,142.1,855.0,0.0,16.8,12274.8,127.7799807020021
2022-02-26 06:00:00,1165.7626918927522,140.7,843.0,0.0,19.9,12277.7,128.9061029608335
2022-02-26 07:00:00,3839.1012695504314,144.2,837.0,1399.4998028817163,18.1,12280.7,138.9294693949549
2022-02-26 08:00:00,9567.530282256781,159.3,797.0,3983.962415375183,24.1,12282.7,164.2224444444444
2022-02-26 09:00:00,11163.979261985998,176.9,759.0,4962.640954272261,23.3,12283.6,187.809
2022-02-26 10:00:00,16939.987922403277,185.7,721.0,7872.5,23.1,12282.9,231.9335
2022-02-26 11:00:00,5729.125614704728,182.7,736.0,3252.3,19.5,12282.6,223.748
2022-02-26 12:00:00,6888.4,188.3,702.0,3704.4,18.5,12276.0,233.498
2022-02-26 13:00:00,8074.599999999999,187.6,737.0,4537.900000000001,18.1,12268.0,237.4395642852783
2022-02-26 14:00:00,4597.9,181.4,749.0,2142.9,18.5,12265.5,222.6186790466308
2022-02-26 15:00:00,4901.8,179.4,725.0,2192.3,19.9,12263.6,222.5192089080812
2022-02-26 16:00:00,4931.4,177.70000000000002,689.0,1889.6,19.4,12267.8,225.689567565918
2022-02-26 17:00:00,3291.1,171.9,697.0,884.5,18.8,12274.1,216.2084941864014
2022-02-26 18:00:00,10.7,160.4,752.0,11.4,16.0,12278.6,153.87041473388672
2022-02-26 19:00:00,0.0,152.8,787.0,0.0,12.6,12280.5,144.24113368988012
2022-02-26 20:00:00,0.0,149.8,789.0,0.0,15.7,12285.0,140.6009597778319
2022-02-26 21:00:00,0.0,147.4,770.0,0.0,14.299999999999999,12284.1,136.3201246261596
2022-02-26 22:00:00,0.0,149.3,756.0,0.0,16.1,12288.8,140.5866022109984
2022-02-26 23:00:00,0.0,136.5,862.0,0.0,16.5,12293.8,125.94723987579329
2022-02-27 00:00:00,5.343087089014059,134.8,832.0,0.0,9.2,12296.2,124.23504257202117
2022-02-27 01:00:00,5.5975774043982796,130.1,884.0,0.0,10.1,12297.0,120.9971818923949
2022-02-27 02:00:00,6.137228262945426,126.7,870.0,0.0,9.6,12292.4,114.47918415069577
2022-02-27 03:00:00,7.068986468401388,123.3,836.0,0.0,8.3,12289.5,109.49760818481442
2022-02-27 04:00:00,11.854112200067732,120.7,805.0,0.0,10.1,12293.8,109.67027854919434
2022-02-27 05:00:00,11.94092275252166,113.8,864.0,0.0,9.3,12296.0,102.74554824829104
2022-02-27 06:00:00,48.23460878974163,109.5,847.0,8.19016105882425,6.8,12300.4,97.25718975067139
2022-02-27 07:00:00,2356.7214672358223,118.5,774.0,390.4757248974492,9.8,12301.3,102.89304590225218
2022-02-27 08:00:00,7164.0497986851215,143.7,669.0,1787.741437198094,13.2,12306.8,119.09839153289794
2022-02-27 09:00:00,12096.000915775305,165.1,584.0,4925.876409474257,14.4,12310.2,141.9688205718995
2022-02-27 10:00:00,22484.17614614538,180.2,538.0,8205.1,14.1,12314.2,216.5425157546998
2022-02-27 11:00:00,24427.43237936136,190.0,449.0,9187.4,15.7,12317.5,378.1874790191649
2022-02-27 12:00:00,24642.3,198.2,439.0,9489.8,15.1,12312.8,401.1579055786134
2022-02-27 13:00:00,22490.8,197.6,433.0,8613.6,20.6,12306.2,390.1920776367189
2022-02-27 14:00:00,17366.6,194.2,464.0,7410.0,20.6,12302.1,336.9782314300536
2022-02-27 15:00:00,15580.4,191.8,478.0,5496.5,19.0,12302.4,332.50727272033697
2022-02-27 16:00:00,6710.6,171.5,556.0,2137.5,20.4,12306.2,243.0497093200683
2022-02-27 17:00:00,1059.4,154.2,587.0,429.0,14.3,12310.1,159.9745159149169
2022-02-27 18:00:00,2.5,150.3,563.0,7.3,10.1,12314.2,142.4786901473999
2022-02-27 19:00:00,0.0,148.3,519.0,0.0,5.7,12319.2,137.9970874786375
2022-02-27 20:00:00,0.0,147.5,514.0,0.0,2.9000000000000004,12325.6,136.8743448257447
2022-02-27 21:00:00,0.0,146.6,563.0,0.0,2.8,12326.8,135.4421405792235
2022-02-27 22:00:00,0.0,135.4,608.0,0.0,1.2,12325.699999999999,125.7960100173947
2022-02-27 23:00:00,0.0,141.2,597.0,0.0,4.2,12325.4,129.36175537109347
2022-02-28 00:00:00,19.55619155426382,129.8,689.0,0.0,0.9,12321.7,115.48130989074708
2022-02-28 01:00:00,20.54648034533057,133.4,647.0,0.0,1.1,12318.1,118.63229656219484
2022-02-28 02:00:00,19.15827346668409,135.60000000000002,604.0,0.0,3.1,12313.3,119.6240158081055
2022-02-28 03:00:00,18.36144196167195,126.8,705.0,0.0,3.7,12305.1,111.3918914794922
2022-02-28 04:00:00,23.49034164494034,115.2,826.0,0.0,3.7,12302.7,100.99439430236816
2022-02-28 05:00:00,25.233417394881577,126.0,671.0,0.0,6.300000000000001,12300.9,107.78324127197267
2022-02-28 06:00:00,0.0,114.8,824.0,0.0,6.2,12305.3,101.9635043144226
2022-02-28 07:00:00,118.74303584770111,102.5,944.0,58.37101472936489,6.1,12314.1,89.94976139068604
2022-02-28 08:00:00,1218.4522053837768,100.0,960.0,388.414729231727,8.2,12321.1,90.67307329177855
2022-02-28 09:00:00,3260.5931836010805,97.3,990.0,1000.939813108471,11.6,12322.4,98.1535
2022-02-28 10:00:00,7982.283611104527,104.5,997.0,2289.6,13.5,12323.0,123.02799999999999
2022-02-28 11:00:00,6624.091002329304,116.7,966.0,3118.4,8.0,12321.6,149.8405
2022-02-28 12:00:00,8239.5,128.3,895.0,3697.3,13.9,12320.0,193.9365
2022-02-28 13:00:00,13941.3,139.6,820.0,4975.2,12.1,12316.5,233.6225
2022-02-28 14:00:00,7978.0,144.6,776.0,2878.5,11.2,12311.4,222.09199999999998
2022-02-28 15:00:00,5815.4,141.6,794.0,2282.7,16.2,12308.2,182.4975
2022-02-28 16:00:00,3063.6,135.8,818.0,1305.9,18.9,12304.5,157.1225
2022-02-28 17:00:00,576.5,132.1,839.0,289.4,17.9,12305.0,133.9975
2022-02-28 18:00:00,24.7,128.3,855.0,4.1,17.9,12307.7,123.027
2022-02-28 19:00:00,15.5,123.4,887.0,0.0,21.2,12312.9,116.68599999999999
2022-02-28 20:00:00,13.5,119.10000000000001,881.0,0.0,22.4,12318.3,112.65299999999999
2022-02-28 21:00:00,15.0,115.89999999999999,895.0,0.0,23.1,12322.8,110.2465
2022-02-28 22:00:00,16.8,112.6,908.0,0.0,23.7,12326.2,105.6535
2022-02-28 23:00:00,16.0,107.7,932.0,0.0,27.4,12324.7,98.6515
2022-03-01 00:00:00,33.56826772093225,105.3,928.0,0.0,24.5,12323.1,94.935
2022-03-01 01:00:00,33.1444082804407,105.6,921.0,0.0,26.0,12322.3,98.1835
2022-03-01 02:00:00,32.08881112139182,100.9,978.0,0.0,19.3,12321.3,92.404
2022-03-01 03:00:00,33.78784819696599,105.4,950.0,0.0,18.4,12317.6,96.77799999999999
2022-03-01 04:00:00,44.88130690242953,103.6,944.0,0.0,23.099999999999998,12314.8,102.95031738275692
2022-03-01 05:00:00,52.73988720014551,104.1,924.0,0.0,23.7,12315.5,121.69009921925068
2022-03-01 06:00:00,605.0902700890394,101.80000000000001,997.0,0.0,19.9,12320.0,143.8410354087099
2022-03-01 07:00:00,393.299439998402,102.60000000000001,994.0,195.716998697147,15.3,12323.5,170.0240496161638
2022-03-01 08:00:00,2981.876018377565,110.9,986.0,558.498889470548,20.8,12327.7,200.9730906464906
2022-03-01 09:00:00,3475.179238238111,121.7,946.0,1400.9978727922405,22.4,12332.5,237.5557061203105
2022-03-01 10:00:00,16286.14832698866,149.6,819.0,7923.9,17.2,12335.0,280.7973611232554
2022-03-01 11:00:00,20319.623148739232,172.4,733.0,9055.9,19.4,12334.2,315.06462266826503
2022-03-01 12:00:00,11238.7,143.4,884.0,4644.2,18.4,12330.5,194.7455
2022-03-01 13:00:00,14695.8,172.8,735.0,7572.0,14.1,12318.9,316.4975
2022-03-01 14:00:00,15247.2,173.6,656.0,7408.599999999999,29.6,12313.5,237.1855
2022-03-01 15:00:00,14608.5,177.0,623.0,5742.8,26.099999999999998,12313.6,262.122
2022-03-01 16:00:00,2532.5,155.8,726.0,1371.3,36.2,12315.9,169.092
2022-03-01 17:00:00,2173.9,144.1,767.0,747.5,37.5,12322.4,150.03
2022-03-01 18:00:00,39.7,138.0,732.0,7.699999999999999,35.3,12331.0,131.464
2022-03-01 19:00:00,10.8,130.3,694.0,0.0,35.7,12338.1,120.435
2022-03-01 20:00:00,11.4,129.0,698.0,0.0,32.2,12343.9,118.2775
2022-03-01 21:00:00,13.200000000000001,131.2,697.0,0.0,29.3,12350.6,123.121
2022-03-01 22:00:00,16.2,131.8,692.0,0.0,27.7,12353.0,123.4665
2022-03-01 23:00:00,17.5,133.1,682.0,0.0,23.9,12353.400000000001,125.746
2022-03-02 00:00:00,22.18834462214095,132.7,682.0,0.0,17.0,12352.300000000001,123.2785
2022-03-02 01:00:00,22.83904608977828,125.0,742.0,0.0,11.4,12350.4,114.52799999999999
2022-03-02 02:00:00,21.16140580397124,115.1,764.0,0.0,13.5,12345.5,104.5895
2022-03-02 03:00:00,22.16667518503047,110.4,783.0,0.0,12.2,12341.8,93.4955
2022-03-02 04:00:00,27.85313308082253,103.19999999999999,804.0,0.0,8.0,12342.0,85.68350000000001
2022-03-02 05:00:00,21.49025893252244,104.5,795.0,0.0,5.5,12341.0,85.527
2022-03-02 06:00:00,1093.8179273712512,107.10000000000001,800.0,16.80283015341154,7.6,12340.300000000001,94.1545
2022-03-02 07:00:00,3838.874031225851,111.8,790.0,321.957115778547,10.5,12341.8,102.309
2022-03-02 08:00:00,10533.678616871402,133.3,738.0,2837.70370761878,7.4,12345.4,130.7785
2022-03-02 09:00:00,16632.64271278947,161.9,636.0,5234.110619261418,13.8,12345.3,154.18449999999999
2022-03-02 10:00:00,22084.89956956244,174.2,601.0,8413.1,14.7,12345.1,227.7465
2022-03-02 11:00:00,23466.84599772716,186.5,584.0,9365.4,14.3,12342.5,378.15250000000003
2022-03-02 12:00:00,22462.0,191.9,574.0,9044.7,11.3,12336.3,411.5295
2022-03-02 13:00:00,22426.9,202.9,552.0,9043.0,9.5,12325.7,415.78
2022-03-02 14:00:00,22317.1,208.3,570.0,8081.1,10.200000000000001,12318.5,418.808
2022-03-02 15:00:00,17609.9,203.6,594.0,6085.8,6.5,12315.5,394.373
2022-03-02 16:00:00,10793.2,195.1,627.0,3415.2,6.3,12312.4,317.184
2022-03-02 17:00:00,2527.6,171.5,720.0,677.4,6.9,12310.0,214.31
2022-03-02 18:00:00,46.4,157.8,765.0,18.8,4.0,12312.6,149.56
2022-03-02 19:00:00,14.9,152.6,790.0,0.0,7.7,12314.9,146.936
2022-03-02 20:00:00,15.4,142.1,821.0,0.0,7.2,12316.900000000001,132.31
2022-03-02 21:00:00,15.3,132.4,864.0,0.0,9.2,12316.7,117.184
2022-03-02 22:00:00,17.5,122.5,883.0,0.0,7.5,12315.1,104.124
2022-03-02 23:00:00,17.1,118.9,906.0,0.0,9.9,12310.2,101.622
2022-03-03 00:00:00,28.64897018742143,97.8,991.0,0.0,8.0,12305.3,86.498
2022-03-03 01:00:00,27.03772367507688,93.5,1002.0,0.0,5.9,12300.8,77.623
2022-03-03 02:00:00,25.07856019837489,95.6,984.0,0.0,4.0,12293.5,75.373
2022-03-03 03:00:00,26.14175288698127,83.7,1009.0,0.0,2.2,12285.7,66.434
2022-03-03 04:00:00,33.31036702208989,82.8,1024.0,0.0,2.0,12278.9,67.061
2022-03-03 05:00:00,30.396052557007096,81.4,1040.0,0.0,1.5,12274.5,77.87100000000001
2022-03-03 06:00:00,1670.2457739264275,83.8,1039.0,7.29091153890365,1.7000000000000002,12270.0,80.122
2022-03-03 07:00:00,3034.9482692767388,99.2,979.0,643.4014195775217,1.7000000000000002,12265.8,77.498
2022-03-03 08:00:00,8125.326212915654,157.7,788.0,1758.8107757929745,0.30000000000000004,12266.5,112.309
2022-03-03 09:00:00,11374.405601558023,179.1,742.0,4755.074767401813,2.7,12264.2,166.49699999999999
2022-03-03 10:00:00,17956.95006176478,177.6,778.0,7098.5,9.6,12260.0,246.996
2022-03-03 11:00:00,11767.228555188645,186.8,743.0,5340.3,10.0,12254.9,285.06
2022-03-03 12:00:00,9978.5,193.0,722.0,4521.2,9.200000000000001,12244.0,289.434
2022-03-03 13:00:00,11200.0,197.0,641.0,4493.1,12.4,12231.9,279.371
2022-03-03 14:00:00,10564.1,200.5,597.0,4479.3,9.9,12220.4,279.56
2022-03-03 15:00:00,17318.0,223.1,531.0,5950.0,5.4,12215.8,410.497
2022-03-03 16:00:00,7458.9,202.4,613.0,2525.3,6.9,12212.2,282.184
2022-03-03 17:00:00,3851.8,192.7,705.0,914.1,4.7,12212.300000000001,241.996
2022-03-03 18:00:00,75.9,173.3,793.0,22.1,0.6000000000000001,12214.699999999999,159.49599999999998
2022-03-03 19:00:00,14.299999999999999,165.0,803.0,0.0,1.2000000000000002,12215.1,146.184
2022-03-03 20:00:00,16.3,148.29999999999998,844.0,0.0,0.5,12215.2,134.123
2022-03-03 21:00:00,16.8,141.7,870.0,0.0,0.5,12214.6,120.371
2022-03-03 22:00:00,19.6,128.9,902.0,0.0,2.0,12214.9,111.434
2022-03-03 23:00:00,21.6,125.6,911.0,0.0,2.9,12215.1,108.31
2022-03-04 00:00:00,29.17812109823018,109.6,962.0,0.0,8.2,12212.5,96.498
2022-03-04 01:00:00,25.98536702625599,102.5,985.0,0.0,8.7,12211.300000000001,86.309
2022-03-04 02:00:00,23.97236222556004,82.6,1026.0,0.0,16.6,12205.4,74.247
2022-03-04 03:00:00,24.7756311925046,85.8,1002.0,0.0,10.8,12198.8,72.12100000000001
2022-03-04 04:00:00,31.03321732015864,79.6,1017.0,0.0,11.9,12195.3,68.74600000000001
2022-03-04 05:00:00,22.085576507282447,77.10000000000001,1023.0,0.0,18.2,12195.0,78.435
2022-03-04 06:00:00,177.6655812389144,70.2,1053.0,38.6691735038506,17.1,12195.8,61.184000000000005
2022-03-04 07:00:00,1321.2324195187066,85.9,993.0,460.66129713147313,16.9,12198.5,83.186
2022-03-04 08:00:00,2955.212024395499,136.5,843.0,1064.0426949019507,9.6,12200.7,115.11999999999999
2022-03-04 09:00:00,10506.007976771645,187.3,741.0,3950.752485198992,9.7,12198.2,176.622
2022-03-04 10:00:00,18952.41166297612,201.5,696.0,8109.5,20.1,12195.8,281.683
2022-03-04 11:00:00,17247.331821651696,203.8,655.0,7572.3,25.4,12193.9,350.058
2022-03-04 12:00:00,7846.0,201.7,621.0,3286.8,21.5,12185.3,268.995
2022-03-04 13:00:00,10297.4,205.79999999999998,596.0,4522.9,14.2,12177.8,301.496
2022-03-04 14:00:00,11359.1,213.8,579.0,4520.6,30.5,12169.4,330.3426758880614
2022-03-04 15:00:00,9430.3,223.2,558.0,4046.5,17.2,12164.8,335.0480556488039
2022-03-04 16:00:00,3460.7000000000003,205.2,705.0,1363.0,12.6,12166.199999999999,259.1010417938232
2022-03-04 17:00:00,1165.2,193.6,790.0,466.4,10.7,12168.1,233.11763954162592
2022-03-04 18:00:00,59.3,183.0,820.0,18.9,9.4,12171.0,173.7384023666382
2022-03-04 19:00:00,13.100000000000001,175.0,909.0,0.0,10.7,12175.6,158.210406303406
2022-03-04 20:00:00,13.700000000000001,170.9,862.0,0.0,12.9,12178.5,151.8159198760986
2022-03-04 21:00:00,14.5,163.0,911.0,0.0,6.6,12181.7,146.3713064193723
2022-03-04 22:00:00,17.4,161.0,939.0,0.0,8.9,12183.7,147.5208501815796
2022-03-04 23:00:00,21.0,157.0,924.0,0.0,15.6,12179.4,144.4846620559694
2022-03-05 00:00:00,33.26240722585321,147.8,948.0,0.0,4.1000000000000005,12176.7,132.6754083633422
2022-03-05 01:00:00,30.58455707205559,144.7,955.0,0.0,15.1,12172.0,128.0620708465574
2022-03-05 02:00:00,29.62852975179013,140.3,950.0,0.0,6.7,12164.6,123.87679576873771
2022-03-05 03:00:00,31.339621220845828,137.4,949.0,0.0,14.7,12157.8,120.42695999145492
2022-03-05 04:00:00,40.0502508078984,141.3,959.0,0.0,49.1,12155.2,120.71499443054206
2022-03-05 05:00:00,37.82377208682901,140.9,964.0,0.0,35.1,12158.2,122.73677921295177
2022-03-05 06:00:00,1332.3192085385058,141.0,960.0,107.117862102117,27.9,12159.2,132.4257535934447
2022-03-05 07:00:00,3303.853425921195,145.20000000000002,1010.0,1077.791598476581,40.7,12162.1,146.7427358627321
2022-03-05 08:00:00,6071.319731532787,160.9,954.0,2867.054620608163,56.4,12165.3,176.9920797348022
2022-03-05 09:00:00,7240.622609741966,166.5,909.0,3004.726940942293,46.6,12169.3,211.123670578003
2022-03-05 10:00:00,21593.31367772776,190.0,819.0,9116.9,52.7,12172.4,285.7295417785644
2022-03-05 11:00:00,13353.219094210035,185.3,806.0,5722.3,38.5,12172.1,259.5473747253419
2022-03-05 12:00:00,1884.8,152.4,997.0,943.6,59.0,12175.8,161.2675905227662
2022-03-05 13:00:00,3701.0,150.7,977.0,1673.9,34.3,12174.3,162.5815992355345
2022-03-05 14:00:00,5496.3,156.7,939.0,2490.0,43.0,12169.6,200.1765470504761
2022-03-05 15:00:00,2984.1,160.9,826.0,1487.5,74.4,12172.6,195.513132095337
2022-03-05 16:00:00,3273.4,155.4,839.0,1257.2,55.9,12178.0,184.2118921279907
2022-03-05 17:00:00,2989.9,154.8,794.0,843.4,66.0,12182.9,176.7185020446777
2022-03-05 18:00:00,99.3,143.4,779.0,32.1,57.4,12187.2,130.6199350357057
2022-03-05 19:00:00,15.9,139.25,769.25,0.0,70.7,12192.1,123.64253520965586
2022-03-05 20:00:00,17.3,137.9,775.25,0.0,47.699999999999996,12197.65,120.10410404205322
2022-03-05 21:00:00,17.5,139.9,771.0,0.0,25.6,12207.3,120.16535854339591
2022-03-05 22:00:00,19.6,133.5,825.0,0.0,24.9,12213.699999999999,122.5718593597411
2022-03-05 23:00:00,22.799999999999997,133.5,810.0,0.0,22.8,12214.5,119.4400806427002
2022-03-06 00:00:00,29.26044075411086,129.5,819.0,0.0,21.9,12211.7,111.72067260742186
2022-03-06 01:00:00,29.44918418895997,126.3,832.0,0.0,38.2,12210.7,106.3107223510742
2022-03-06 02:00:00,28.51208850259466,125.2,836.0,0.0,31.599999999999998,12209.0,104.00984573364255
2022-03-06 03:00:00,28.39523036034894,127.6,839.0,0.0,29.7,12204.0,108.50248813629156
2022-03-06 04:00:00,39.11790014252081,122.9,912.0,0.0,33.5,12201.7,104.24727249145506
2022-03-06 05:00:00,33.01796206972849,120.3,954.0,0.0,47.1,12206.1,106.92688179016112
2022-03-06 06:00:00,2012.584837980744,116.3,969.0,31.212478012285267,22.2,12206.8,103.19606494903563
2022-03-06 07:00:00,7446.993690760506,115.2,976.0,1106.2783244817076,23.1,12209.0,103.2933053970337
2022-03-06 08:00:00,9447.267871827975,126.3,945.0,3484.694599848246,13.8,12216.1,133.12165069580078
2022-03-06 09:00:00,10806.511262768698,154.4,841.0,4334.919460087017,20.6,12220.6,190.2917633056642
2022-03-06 10:00:00,6107.4076170160615,163.6,785.0,3589.0,16.1,12222.8,187.188109397888
2022-03-06 11:00:00,21120.448337173777,181.5,713.0,8626.0,31.799999999999997,12222.1,332.8482952117921
2022-03-06 12:00:00,21382.6,200.2,609.0,9074.7,33.6,12215.4,393.8312969207763
2022-03-06 13:00:00,13804.5,198.7,587.0,6941.6,31.0,12207.0,335.4369831085205
2022-03-06 14:00:00,10627.7,196.3,595.0,4547.9,32.4,12200.8,296.947826385498
2022-03-06 15:00:00,8734.2,190.1,701.0,3142.8,43.1,12198.1,260.07749557495123
2022-03-06 16:00:00,12989.9,183.6,783.0,3448.8,55.1,12200.1,282.3970088958743
2022-03-06 17:00:00,4232.6,170.7,800.0,933.2,21.2,12201.7,228.8311319351196
2022-03-06 18:00:00,71.9,157.8,812.0,26.6,6.0,12207.4,150.7131624221799
2022-03-06 19:00:00,15.700000000000001,147.0,885.0,0.0,23.4,12210.5,136.24158859252918
2022-03-06 20:00:00,15.8,140.4,907.0,0.0,5.0,12216.4,125.9635925292969
2022-03-06 21:00:00,17.9,131.5,955.0,0.0,19.4,12221.0,112.98360919952393
2022-03-06 22:00:00,19.9,132.5,934.0,0.0,6.1,12221.9,120.66937732696529
2022-03-06 23:00:00,20.2,125.5,966.0,0.0,11.5,12222.7,106.25533485412598
2022-03-07 00:00:00,31.52169413988663,122.9,967.0,0.0,9.700000000000001,12223.4,106.24921989440918
2022-03-07 01:00:00,30.8125360256364,126.1,959.0,0.0,7.5,12221.1,104.76785087585452
2022-03-07 02:00:00,28.96134962649837,121.5,1010.0,0.0,10.200000000000001,12216.0,105.6633358001709
2022-03-07 03:00:00,31.23048546126721,119.0,1019.0,0.0,5.699999999999999,12209.8,104.02336549758914
2022-03-07 04:00:00,40.17535723220672,120.8,1045.0,0.0,2.7,12209.8,106.08875179290773
2022-03-07 05:00:00,43.38393545649616,122.5,1064.0,0.0,7.5,12211.4,106.1204023361206
2022-03-07 06:00:00,459.9885769475045,122.1,1077.0,2.234053814766138,6.4,12212.1,112.66146278381348
2022-03-07 07:00:00,2561.4746850076367,121.8,1078.0,113.50565285855755,9.2,12214.7,112.5804319381714
2022-03-07 08:00:00,2722.203957641712,132.2,1007.0,624.7863449984101,12.700000000000001,12221.8,137.61041327667243
2022-03-07 09:00:00,4518.749275672667,143.9,923.0,1819.537452132573,18.2,12223.2,190.811
2022-03-07 10:00:00,9171.403345174247,168.8,820.0,4229.5,17.1,12220.9,246.622
2022-03-07 11:00:00,7041.25038490845,165.3,824.0,3121.9,24.0,12220.6,228.996
2022-03-07 12:00:00,11337.8,179.3,723.0,5161.4,31.200000000000003,12216.9,274.434
2022-03-07 13:00:00,8847.4,184.3,687.0,3883.0,39.8,12209.5,282.747
2022-03-07 14:00:00,14393.8,190.6,674.0,6321.6,45.9,12203.9,290.808
2022-03-07 15:00:00,13720.6,192.0,661.0,5151.6,45.0,12201.3,296.184
2022-03-07 16:00:00,9103.6,186.5,660.0,2851.7,38.5,12201.6,277.808
2022-03-07 17:00:00,1797.0,169.6,666.0,565.4,37.0,12206.4,190.811
2022-03-07 18:00:00,54.6,153.9,702.0,20.099999999999998,43.6,12212.7,149.748
2022-03-07 19:00:00,14.1,132.4,783.0,0.0,30.3,12221.8,114.184
2022-03-07 20:00:00,14.9,126.2,800.0,0.0,29.6,12228.9,107.37299999999999
2022-03-07 21:00:00,15.5,119.3,825.0,0.0,11.7,12233.9,98.498
2022-03-07 22:00:00,18.9,109.7,884.0,0.0,3.1,12237.3,92.06
2022-03-07 23:00:00,20.3,101.0,915.0,0.0,8.4,12238.1,84.34533390808106
2022-03-08 00:00:00,5.144327666193931,92.9,944.0,0.0,6.300000000000001,12238.199999999999,79.77127218246459
2022-03-08 01:00:00,5.400136721012636,84.2,949.0,0.0,13.5,12238.6,74.57691955566405
2022-03-08 02:00:00,5.918678607830265,75.3,982.0,0.0,7.0,12235.9,71.4715275764465
2022-03-08 03:00:00,6.957101211743243,67.4,997.0,0.0,11.2,12232.9,65.49261474609374
2022-03-08 04:00:00,16.797114234603352,58.5,1025.0,0.0,11.7,12229.9,63.61937522888181
2022-03-08 05:00:00,11.74879196210226,55.9,1035.0,0.0,7.3,12231.4,59.59842967987056
2022-03-08 06:00:00,3174.927761122729,84.6,1004.0,28.76186253990531,8.5,12233.6,79.07298803329468
2022-03-08 07:00:00,7186.716026316185,111.5,960.0,827.6532720938557,33.4,12238.0,108.75086784362793
2022-03-08 08:00:00,12159.110380186003,131.4,873.0,2971.272993271133,49.2,12246.0,103.69718122482301
2022-03-08 09:00:00,18128.13973285327,156.4,768.0,5585.4835027584595,42.9,12252.5,137.1375684738158
2022-03-08 10:00:00,26739.2239478204,172.4,646.0,9064.5,61.2,12255.1,159.1913363571167
2022-03-08 11:00:00,26451.45771712557,183.2,560.0,9649.9,69.3,12254.1,341.933
2022-03-08 12:00:00,25163.0,188.3,547.0,9175.1,65.7,12253.800000000001,378.435
2022-03-08 13:00:00,25253.6,194.8,512.0,9012.0,73.3,12252.7,384.122
2022-03-08 14:00:00,23544.5,199.2,513.0,8329.8,72.2,12250.199999999999,381.435
2022-03-08 15:00:00,19854.4,193.3,514.0,6416.8,98.3,12249.4,336.746
2022-03-08 16:00:00,13956.8,182.1,556.0,3677.2,94.4,12252.1,279.185
2022-03-08 17:00:00,5835.8,166.9,600.0,1105.6,77.3,12255.8,214.809
2022-03-08 18:00:00,62.099999999999994,151.1,656.0,44.3,60.300000000000004,12261.2,142.311
2022-03-08 19:00:00,0.0,144.0,744.0,0.0,85.5,12269.3,133.06
2022-03-08 20:00:00,0.0,141.2,712.0,0.0,57.4,12275.4,128.12199999999999
