time,dataid,cleaning_system,cooling_system,lightning_system,milk_pump,RO,vacuum_pump,osmose,coldroom,water_pump,non-shiftable,total
2022-05-31 14:40:00,1.0,7704.0,23885.1,86896.1,4863.9,0.0,1419.1,0.0,0.0,0.0,0.0,124768.20000000001
2022-05-31 14:50:00,1.0,9046.5,35755.9,85143.3,11189.9,0.0,638438.0,0.0,0.0,0.0,0.0,779573.6
2022-05-31 15:00:00,1.0,9170.3,72428.8,84832.1,49808.6,0.0,2999475.2,0.0,0.0,0.0,0.0,3215715.0
2022-05-31 15:10:00,1.0,6488.6,2447075.4,81562.6,57414.6,0.0,2999808.9,0.0,0.0,0.0,0.0,5592350.1
2022-05-31 15:20:00,1.0,6440.6,2356061.4,106090.1,10399.2,0.0,2993758.8,0.0,0.0,0.0,0.0,5472750.1
2022-05-31 15:30:00,1.0,6226.8,2462023.9,107866.0,64319.8,0.0,2992632.8,0.0,0.0,0.0,0.0,5633069.299999999
2022-05-31 15:40:00,1.0,5972.0,2510159.3,81690.6,49874.3,0.0,2987315.0,0.0,0.0,0.0,0.0,5635011.199999999
2022-05-31 15:50:00,1.0,6059.1,2298801.4,81913.8,16552.7,0.0,2986676.6,0.0,0.0,0.0,0.0,5390003.6
2022-05-31 16:00:00,1.0,9196.2,24068.7,84751.5,65383.0,0.0,2991154.2,0.0,0.0,0.0,0.0,3174553.6
2022-05-31 16:10:00,1.0,9125.7,19987.8,84770.6,32432.0,0.0,2995558.6,0.0,0.0,0.0,0.0,3141874.7
2022-05-31 16:20:00,1.0,6312.1,2178207.5,81880.8,43303.9,0.0,2991412.1,0.0,0.0,0.0,0.0,5301116.4
2022-05-31 16:30:00,1.0,5793.0,2524905.4,81683.3,25408.5,0.0,2988184.2,0.0,0.0,0.0,0.0,5625974.4
2022-05-31 16:40:00,1.0,5516.5,2518361.2,82189.0,20813.1,0.0,2987398.8,0.0,0.0,0.0,0.0,5614278.6
2022-05-31 16:50:00,1.0,7439.9,341115.0,91269.6,27031.0,0.0,2334700.7,0.0,0.0,0.0,0.0,2801556.2
